# Region type : patch Inlet
# Faces  :    288
# Area   :    1.406185e+00
# Time        	sum(phi)
88.2597       	-2.000000e+01
88.2618       	-2.000000e+01
88.264        	-2.000000e+01
88.2662       	-2.000000e+01
88.2685       	-2.000000e+01
88.2708       	-2.000000e+01
88.273        	-2.000000e+01
88.2753       	-2.000000e+01
88.2777       	-2.000000e+01
88.2798       	-2.000000e+01
88.2819       	-2.000000e+01
88.284        	-2.000000e+01
88.2861       	-2.000000e+01
88.2883       	-2.000000e+01
88.2907       	-2.000000e+01
88.2932       	-2.000000e+01
88.2957       	-2.000000e+01
88.2983       	-2.000000e+01
88.3007       	-2.000000e+01
88.3028       	-2.000000e+01
88.305        	-2.000000e+01
88.307        	-2.000000e+01
88.3091       	-2.000000e+01
88.3111       	-2.000000e+01
88.3128       	-2.000000e+01
88.3145       	-2.000000e+01
88.3163       	-2.000000e+01
88.3182       	-2.000000e+01
88.32         	-2.000000e+01
88.322        	-2.000000e+01
88.3239       	-2.000000e+01
88.326        	-2.000000e+01
88.328        	-2.000000e+01
88.3301       	-2.000000e+01
88.3323       	-2.000000e+01
88.3345       	-2.000000e+01
88.3368       	-2.000000e+01
88.339        	-2.000000e+01
88.3412       	-2.000000e+01
88.3434       	-2.000000e+01
88.3456       	-2.000000e+01
88.3477       	-2.000000e+01
88.3499       	-2.000000e+01
88.3519       	-2.000000e+01
88.3541       	-2.000000e+01
88.3561       	-2.000000e+01
88.3582       	-2.000000e+01
88.3602       	-2.000000e+01
88.362        	-2.000000e+01
88.3637       	-2.000000e+01
88.3656       	-2.000000e+01
88.3675       	-2.000000e+01
88.3694       	-2.000000e+01
88.3714       	-2.000000e+01
88.3735       	-2.000000e+01
88.3755       	-2.000000e+01
88.3775       	-2.000000e+01
88.3796       	-2.000000e+01
88.3816       	-2.000000e+01
88.3837       	-2.000000e+01
88.3857       	-2.000000e+01
88.3877       	-2.000000e+01
88.3896       	-2.000000e+01
88.3916       	-2.000000e+01
88.3937       	-2.000000e+01
88.3958       	-2.000000e+01
88.3979       	-2.000000e+01
88.4002       	-2.000000e+01
88.4025       	-2.000000e+01
88.4049       	-2.000000e+01
88.4075       	-2.000000e+01
88.4096       	-2.000000e+01
88.4117       	-2.000000e+01
88.414        	-2.000000e+01
88.4159       	-2.000000e+01
88.418        	-2.000000e+01
88.42         	-2.000000e+01
88.4221       	-2.000000e+01
88.4241       	-2.000000e+01
88.4262       	-2.000000e+01
88.4284       	-2.000000e+01
88.4303       	-2.000000e+01
88.4323       	-2.000000e+01
88.4344       	-2.000000e+01
88.4364       	-2.000000e+01
88.4385       	-2.000000e+01
88.4406       	-2.000000e+01
88.4428       	-2.000000e+01
88.445        	-2.000000e+01
88.4472       	-2.000000e+01
88.4494       	-2.000000e+01
88.4515       	-2.000000e+01
88.4537       	-2.000000e+01
88.4558       	-2.000000e+01
88.4577       	-2.000000e+01
88.4599       	-2.000000e+01
88.4619       	-2.000000e+01
88.464        	-2.000000e+01
88.4659       	-2.000000e+01
88.4679       	-2.000000e+01
88.4699       	-2.000000e+01
88.4721       	-2.000000e+01
88.4742       	-2.000000e+01
88.4763       	-2.000000e+01
88.4785       	-2.000000e+01
88.4807       	-2.000000e+01
88.483        	-2.000000e+01
88.4851       	-2.000000e+01
88.4875       	-2.000000e+01
88.4902       	-2.000000e+01
88.4931       	-2.000000e+01
88.4954       	-2.000000e+01
88.4978       	-2.000000e+01
88.5004       	-2.000000e+01
88.5033       	-2.000000e+01
88.5058       	-2.000000e+01
88.5085       	-2.000000e+01
88.511        	-2.000000e+01
88.5137       	-2.000000e+01
88.5165       	-2.000000e+01
88.5192       	-2.000000e+01
88.5217       	-2.000000e+01
88.5244       	-2.000000e+01
88.5273       	-2.000000e+01
88.5304       	-2.000000e+01
88.5329       	-2.000000e+01
88.5357       	-2.000000e+01
88.5385       	-2.000000e+01
88.5412       	-2.000000e+01
88.5438       	-2.000000e+01
88.5465       	-2.000000e+01
88.5492       	-2.000000e+01
88.5522       	-2.000000e+01
88.5549       	-2.000000e+01
88.5579       	-2.000000e+01
88.5608       	-2.000000e+01
88.5639       	-2.000000e+01
88.5669       	-2.000000e+01
88.5696       	-2.000000e+01
88.5724       	-2.000000e+01
88.5751       	-2.000000e+01
88.5778       	-2.000000e+01
88.5806       	-2.000000e+01
88.5834       	-2.000000e+01
88.586        	-2.000000e+01
88.5884       	-2.000000e+01
88.5907       	-2.000000e+01
88.593        	-2.000000e+01
88.5953       	-2.000000e+01
88.5977       	-2.000000e+01
88.5996       	-2.000000e+01
88.6015       	-2.000000e+01
88.6034       	-2.000000e+01
88.6054       	-2.000000e+01
88.6076       	-2.000000e+01
88.6098       	-2.000000e+01
88.6121       	-2.000000e+01
88.6145       	-2.000000e+01
88.6171       	-2.000000e+01
88.6198       	-2.000000e+01
88.6224       	-2.000000e+01
88.6251       	-2.000000e+01
88.6273       	-2.000000e+01
88.6296       	-2.000000e+01
88.6316       	-2.000000e+01
88.6339       	-2.000000e+01
88.6359       	-2.000000e+01
88.6382       	-2.000000e+01
88.6406       	-2.000000e+01
88.6432       	-2.000000e+01
88.646        	-2.000000e+01
88.6486       	-2.000000e+01
88.6514       	-2.000000e+01
88.6539       	-2.000000e+01
88.6567       	-2.000000e+01
88.6597       	-2.000000e+01
88.6627       	-2.000000e+01
88.6657       	-2.000000e+01
88.669        	-2.000000e+01
88.6711       	-2.000000e+01
88.6734       	-2.000000e+01
88.6757       	-2.000000e+01
88.6781       	-2.000000e+01
88.6808       	-2.000000e+01
88.6833       	-2.000000e+01
88.6859       	-2.000000e+01
88.6887       	-2.000000e+01
88.691        	-2.000000e+01
88.6936       	-2.000000e+01
88.6964       	-2.000000e+01
88.6993       	-2.000000e+01
88.7021       	-2.000000e+01
88.7047       	-2.000000e+01
88.7077       	-2.000000e+01
88.7104       	-2.000000e+01
88.7134       	-2.000000e+01
88.7162       	-2.000000e+01
88.7191       	-2.000000e+01
88.7219       	-2.000000e+01
88.7246       	-2.000000e+01
88.7273       	-2.000000e+01
88.7298       	-2.000000e+01
88.7324       	-2.000000e+01
88.735        	-2.000000e+01
88.7377       	-2.000000e+01
88.7404       	-2.000000e+01
88.7431       	-2.000000e+01
88.7459       	-2.000000e+01
88.7487       	-2.000000e+01
88.7514       	-2.000000e+01
88.7541       	-2.000000e+01
88.7569       	-2.000000e+01
88.7598       	-2.000000e+01
88.7629       	-2.000000e+01
88.766        	-2.000000e+01
88.7685       	-2.000000e+01
88.7712       	-2.000000e+01
88.7736       	-2.000000e+01
88.7762       	-2.000000e+01
88.7783       	-2.000000e+01
88.7801       	-2.000000e+01
88.7817       	-2.000000e+01
88.7835       	-2.000000e+01
88.7853       	-2.000000e+01
88.7869       	-2.000000e+01
88.7888       	-2.000000e+01
88.7906       	-2.000000e+01
88.7922       	-2.000000e+01
88.794        	-2.000000e+01
88.796        	-2.000000e+01
88.7981       	-2.000000e+01
88.8003       	-2.000000e+01
88.8022       	-2.000000e+01
88.8043       	-2.000000e+01
88.8066       	-2.000000e+01
88.8088       	-2.000000e+01
88.8109       	-2.000000e+01
88.8132       	-2.000000e+01
88.8156       	-2.000000e+01
88.8179       	-2.000000e+01
88.8204       	-2.000000e+01
88.8231       	-2.000000e+01
88.826        	-2.000000e+01
88.829        	-2.000000e+01
88.832        	-2.000000e+01
88.8349       	-2.000000e+01
88.8378       	-2.000000e+01
88.8406       	-2.000000e+01
88.8434       	-2.000000e+01
88.8461       	-2.000000e+01
88.8488       	-2.000000e+01
88.8516       	-2.000000e+01
88.8544       	-2.000000e+01
88.8574       	-2.000000e+01
88.8604       	-2.000000e+01
88.8635       	-2.000000e+01
88.8666       	-2.000000e+01
88.8697       	-2.000000e+01
88.8733       	-2.000000e+01
88.8768       	-2.000000e+01
88.8805       	-2.000000e+01
88.8844       	-2.000000e+01
88.8884       	-2.000000e+01
88.8923       	-2.000000e+01
88.8963       	-2.000000e+01
88.9002       	-2.000000e+01
88.904        	-2.000000e+01
88.9078       	-2.000000e+01
88.9115       	-2.000000e+01
88.9151       	-2.000000e+01
88.9188       	-2.000000e+01
88.9225       	-2.000000e+01
88.9261       	-2.000000e+01
88.9298       	-2.000000e+01
88.9335       	-2.000000e+01
88.9366       	-2.000000e+01
88.9397       	-2.000000e+01
88.9431       	-2.000000e+01
88.9466       	-2.000000e+01
88.95         	-2.000000e+01
88.9533       	-2.000000e+01
88.9569       	-2.000000e+01
88.9608       	-2.000000e+01
88.9647       	-2.000000e+01
88.9687       	-2.000000e+01
88.9721       	-2.000000e+01
88.9756       	-2.000000e+01
88.9791       	-2.000000e+01
88.9826       	-2.000000e+01
88.9855       	-2.000000e+01
88.9884       	-2.000000e+01
88.9913       	-2.000000e+01
88.9942       	-2.000000e+01
88.9971       	-2.000000e+01
89            	-2.000000e+01
89.0032       	-2.000000e+01
89.0063       	-2.000000e+01
89.0094       	-2.000000e+01
89.0126       	-2.000000e+01
89.0155       	-2.000000e+01
89.0184       	-2.000000e+01
89.0213       	-2.000000e+01
89.0242       	-2.000000e+01
89.0271       	-2.000000e+01
89.0299       	-2.000000e+01
89.0328       	-2.000000e+01
89.0357       	-2.000000e+01
89.0386       	-2.000000e+01
89.0415       	-2.000000e+01
89.0444       	-2.000000e+01
89.0473       	-2.000000e+01
89.0503       	-2.000000e+01
89.0533       	-2.000000e+01
89.0563       	-2.000000e+01
89.0593       	-2.000000e+01
89.0625       	-2.000000e+01
89.0655       	-2.000000e+01
89.0686       	-2.000000e+01
89.0718       	-2.000000e+01
89.0749       	-2.000000e+01
89.0782       	-2.000000e+01
89.0814       	-2.000000e+01
89.0846       	-2.000000e+01
89.088        	-2.000000e+01
89.0917       	-2.000000e+01
89.0954       	-2.000000e+01
89.0989       	-2.000000e+01
89.1021       	-2.000000e+01
89.1051       	-2.000000e+01
89.1082       	-2.000000e+01
89.1116       	-2.000000e+01
89.1152       	-2.000000e+01
89.1187       	-2.000000e+01
89.1221       	-2.000000e+01
89.1254       	-2.000000e+01
89.1289       	-2.000000e+01
89.1322       	-2.000000e+01
89.1356       	-2.000000e+01
89.1389       	-2.000000e+01
89.1421       	-2.000000e+01
89.1453       	-2.000000e+01
89.1484       	-2.000000e+01
89.1519       	-2.000000e+01
89.1556       	-2.000000e+01
89.1596       	-2.000000e+01
89.1636       	-2.000000e+01
89.1677       	-2.000000e+01
89.1716       	-2.000000e+01
89.1751       	-2.000000e+01
89.1781       	-2.000000e+01
89.181        	-2.000000e+01
89.1835       	-2.000000e+01
89.1863       	-2.000000e+01
89.1896       	-2.000000e+01
89.1931       	-2.000000e+01
89.1964       	-2.000000e+01
89.1996       	-2.000000e+01
89.2025       	-2.000000e+01
89.205        	-2.000000e+01
89.2072       	-2.000000e+01
89.2096       	-2.000000e+01
89.2124       	-2.000000e+01
89.2151       	-2.000000e+01
89.2177       	-2.000000e+01
89.2203       	-2.000000e+01
89.2228       	-2.000000e+01
89.2254       	-2.000000e+01
89.228        	-2.000000e+01
89.2305       	-2.000000e+01
89.233        	-2.000000e+01
89.2355       	-2.000000e+01
89.238        	-2.000000e+01
89.2405       	-2.000000e+01
89.2431       	-2.000000e+01
89.2457       	-2.000000e+01
89.2484       	-2.000000e+01
89.251        	-2.000000e+01
89.2536       	-2.000000e+01
89.2562       	-2.000000e+01
89.2588       	-2.000000e+01
89.2615       	-2.000000e+01
89.264        	-2.000000e+01
89.2665       	-2.000000e+01
89.269        	-2.000000e+01
89.2716       	-2.000000e+01
89.2745       	-2.000000e+01
89.2774       	-2.000000e+01
89.2802       	-2.000000e+01
89.2831       	-2.000000e+01
89.2861       	-2.000000e+01
89.2889       	-2.000000e+01
89.2918       	-2.000000e+01
89.2949       	-2.000000e+01
89.298        	-2.000000e+01
89.3013       	-2.000000e+01
89.3039       	-2.000000e+01
89.3066       	-2.000000e+01
89.3094       	-2.000000e+01
89.3121       	-2.000000e+01
89.3149       	-2.000000e+01
89.3176       	-2.000000e+01
89.3204       	-2.000000e+01
89.3231       	-2.000000e+01
89.3256       	-2.000000e+01
89.3283       	-2.000000e+01
89.3309       	-2.000000e+01
89.3331       	-2.000000e+01
89.3356       	-2.000000e+01
89.3377       	-2.000000e+01
89.3398       	-2.000000e+01
89.3421       	-2.000000e+01
89.3444       	-2.000000e+01
89.3469       	-2.000000e+01
89.3492       	-2.000000e+01
89.3518       	-2.000000e+01
89.3543       	-2.000000e+01
89.3569       	-2.000000e+01
89.3595       	-2.000000e+01
89.3624       	-2.000000e+01
89.3655       	-2.000000e+01
89.3684       	-2.000000e+01
89.3717       	-2.000000e+01
89.3755       	-2.000000e+01
89.3796       	-2.000000e+01
89.3834       	-2.000000e+01
89.387        	-2.000000e+01
89.3906       	-2.000000e+01
89.394        	-2.000000e+01
89.3975       	-2.000000e+01
89.4008       	-2.000000e+01
89.4041       	-2.000000e+01
89.4072       	-2.000000e+01
89.4103       	-2.000000e+01
89.413        	-2.000000e+01
89.4158       	-2.000000e+01
89.4184       	-2.000000e+01
89.4211       	-2.000000e+01
89.4237       	-2.000000e+01
89.4263       	-2.000000e+01
89.4289       	-2.000000e+01
89.4314       	-2.000000e+01
89.4338       	-2.000000e+01
89.4366       	-2.000000e+01
89.4397       	-2.000000e+01
89.4427       	-2.000000e+01
89.4454       	-2.000000e+01
89.4482       	-2.000000e+01
89.4509       	-2.000000e+01
89.4535       	-2.000000e+01
89.4559       	-2.000000e+01
89.4585       	-2.000000e+01
89.461        	-2.000000e+01
89.4633       	-2.000000e+01
89.4657       	-2.000000e+01
89.4679       	-2.000000e+01
89.47         	-2.000000e+01
89.4718       	-2.000000e+01
89.4735       	-2.000000e+01
89.4753       	-2.000000e+01
89.4771       	-2.000000e+01
89.4789       	-2.000000e+01
89.4808       	-2.000000e+01
89.4828       	-2.000000e+01
89.4848       	-2.000000e+01
89.4867       	-2.000000e+01
89.4885       	-2.000000e+01
89.4902       	-2.000000e+01
89.4919       	-2.000000e+01
89.4937       	-2.000000e+01
89.4954       	-2.000000e+01
89.4972       	-2.000000e+01
89.499        	-2.000000e+01
89.5009       	-2.000000e+01
89.5028       	-2.000000e+01
89.5046       	-2.000000e+01
89.5065       	-2.000000e+01
89.5083       	-2.000000e+01
89.5101       	-2.000000e+01
89.5115       	-2.000000e+01
89.513        	-2.000000e+01
89.5145       	-2.000000e+01
89.5163       	-2.000000e+01
89.5181       	-2.000000e+01
89.5201       	-2.000000e+01
89.5221       	-2.000000e+01
89.5241       	-2.000000e+01
89.5262       	-2.000000e+01
89.5282       	-2.000000e+01
89.5302       	-2.000000e+01
89.532        	-2.000000e+01
89.5338       	-2.000000e+01
89.5358       	-2.000000e+01
89.5376       	-2.000000e+01
89.5391       	-2.000000e+01
89.5402       	-2.000000e+01
89.5415       	-2.000000e+01
89.5429       	-2.000000e+01
89.5444       	-2.000000e+01
89.5461       	-2.000000e+01
89.548        	-2.000000e+01
89.55         	-2.000000e+01
89.5522       	-2.000000e+01
89.5545       	-2.000000e+01
89.5562       	-2.000000e+01
89.558        	-2.000000e+01
89.5598       	-2.000000e+01
89.5617       	-2.000000e+01
89.5637       	-2.000000e+01
89.5657       	-2.000000e+01
89.5679       	-2.000000e+01
89.57         	-2.000000e+01
89.5721       	-2.000000e+01
89.5742       	-2.000000e+01
89.5762       	-2.000000e+01
89.5782       	-2.000000e+01
89.5803       	-2.000000e+01
89.5824       	-2.000000e+01
89.5847       	-2.000000e+01
89.5869       	-2.000000e+01
89.5894       	-2.000000e+01
89.5918       	-2.000000e+01
89.5942       	-2.000000e+01
89.5964       	-2.000000e+01
89.5987       	-2.000000e+01
89.6008       	-2.000000e+01
89.6031       	-2.000000e+01
89.6055       	-2.000000e+01
89.6076       	-2.000000e+01
89.6098       	-2.000000e+01
89.612        	-2.000000e+01
89.6144       	-2.000000e+01
89.6165       	-2.000000e+01
89.6188       	-2.000000e+01
89.621        	-2.000000e+01
89.6234       	-2.000000e+01
89.6257       	-2.000000e+01
89.6281       	-2.000000e+01
89.6305       	-2.000000e+01
89.6327       	-2.000000e+01
89.635        	-2.000000e+01
89.6372       	-2.000000e+01
89.6393       	-2.000000e+01
89.6414       	-2.000000e+01
89.6435       	-2.000000e+01
89.6456       	-2.000000e+01
89.6477       	-2.000000e+01
89.6498       	-2.000000e+01
89.6517       	-2.000000e+01
89.6536       	-2.000000e+01
89.6558       	-2.000000e+01
89.6581       	-2.000000e+01
89.6605       	-2.000000e+01
89.6627       	-2.000000e+01
89.6651       	-2.000000e+01
89.6675       	-2.000000e+01
89.6697       	-2.000000e+01
89.6723       	-2.000000e+01
89.6749       	-2.000000e+01
89.6775       	-2.000000e+01
89.6804       	-2.000000e+01
89.6832       	-2.000000e+01
89.686        	-2.000000e+01
89.6892       	-2.000000e+01
89.6915       	-2.000000e+01
89.6934       	-2.000000e+01
89.6954       	-2.000000e+01
89.6975       	-2.000000e+01
89.6998       	-2.000000e+01
89.7023       	-2.000000e+01
89.7049       	-2.000000e+01
89.7075       	-2.000000e+01
89.71         	-2.000000e+01
89.7126       	-2.000000e+01
89.7154       	-2.000000e+01
89.7183       	-2.000000e+01
89.7211       	-2.000000e+01
89.7235       	-2.000000e+01
89.7259       	-2.000000e+01
89.7281       	-2.000000e+01
89.73         	-2.000000e+01
89.7318       	-2.000000e+01
89.7334       	-2.000000e+01
89.7353       	-2.000000e+01
89.7375       	-2.000000e+01
89.7396       	-2.000000e+01
89.7415       	-2.000000e+01
89.7434       	-2.000000e+01
89.7452       	-2.000000e+01
89.747        	-2.000000e+01
89.7487       	-2.000000e+01
89.7505       	-2.000000e+01
89.7521       	-2.000000e+01
89.7536       	-2.000000e+01
89.7552       	-2.000000e+01
89.7568       	-2.000000e+01
89.7584       	-2.000000e+01
89.76         	-2.000000e+01
89.7617       	-2.000000e+01
89.7634       	-2.000000e+01
89.7651       	-2.000000e+01
89.7666       	-2.000000e+01
89.7679       	-2.000000e+01
89.7694       	-2.000000e+01
89.7708       	-2.000000e+01
89.7724       	-2.000000e+01
89.7739       	-2.000000e+01
89.7754       	-2.000000e+01
89.7769       	-2.000000e+01
89.7785       	-2.000000e+01
89.7801       	-2.000000e+01
89.7818       	-2.000000e+01
89.7834       	-2.000000e+01
89.7852       	-2.000000e+01
89.7872       	-2.000000e+01
89.789        	-2.000000e+01
89.7907       	-2.000000e+01
89.7924       	-2.000000e+01
89.7941       	-2.000000e+01
89.7957       	-2.000000e+01
89.7974       	-2.000000e+01
89.799        	-2.000000e+01
89.8006       	-2.000000e+01
89.8023       	-2.000000e+01
89.8041       	-2.000000e+01
89.8059       	-2.000000e+01
89.8077       	-2.000000e+01
89.8095       	-2.000000e+01
89.8113       	-2.000000e+01
89.8131       	-2.000000e+01
89.8148       	-2.000000e+01
89.8165       	-2.000000e+01
89.8181       	-2.000000e+01
89.8199       	-2.000000e+01
89.8219       	-2.000000e+01
89.824        	-2.000000e+01
89.8262       	-2.000000e+01
89.8283       	-2.000000e+01
89.8305       	-2.000000e+01
89.8327       	-2.000000e+01
89.8345       	-2.000000e+01
89.8364       	-2.000000e+01
89.8384       	-2.000000e+01
89.8405       	-2.000000e+01
89.8429       	-2.000000e+01
89.8454       	-2.000000e+01
89.8478       	-2.000000e+01
89.8503       	-2.000000e+01
89.8523       	-2.000000e+01
89.8543       	-2.000000e+01
89.8565       	-2.000000e+01
89.8587       	-2.000000e+01
89.861        	-2.000000e+01
89.8634       	-2.000000e+01
89.8658       	-2.000000e+01
89.8681       	-2.000000e+01
89.8703       	-2.000000e+01
89.8725       	-2.000000e+01
89.8747       	-2.000000e+01
89.8767       	-2.000000e+01
89.8787       	-2.000000e+01
89.8807       	-2.000000e+01
89.883        	-2.000000e+01
89.8852       	-2.000000e+01
89.8874       	-2.000000e+01
89.8895       	-2.000000e+01
89.8914       	-2.000000e+01
89.8933       	-2.000000e+01
89.8952       	-2.000000e+01
89.8971       	-2.000000e+01
89.8989       	-2.000000e+01
89.9007       	-2.000000e+01
89.9025       	-2.000000e+01
89.9043       	-2.000000e+01
89.9058       	-2.000000e+01
89.9073       	-2.000000e+01
89.9088       	-2.000000e+01
89.9103       	-2.000000e+01
89.9118       	-2.000000e+01
89.9134       	-2.000000e+01
89.9147       	-2.000000e+01
89.9159       	-2.000000e+01
89.9173       	-2.000000e+01
89.9187       	-2.000000e+01
89.9202       	-2.000000e+01
89.9214       	-2.000000e+01
89.9227       	-2.000000e+01
89.9241       	-2.000000e+01
89.9256       	-2.000000e+01
89.9269       	-2.000000e+01
89.9282       	-2.000000e+01
89.9297       	-2.000000e+01
89.9311       	-2.000000e+01
89.9328       	-2.000000e+01
89.9346       	-2.000000e+01
89.9358       	-2.000000e+01
89.9371       	-2.000000e+01
89.9383       	-2.000000e+01
89.9395       	-2.000000e+01
89.9407       	-2.000000e+01
89.9421       	-2.000000e+01
89.9435       	-2.000000e+01
89.9449       	-2.000000e+01
89.9464       	-2.000000e+01
89.948        	-2.000000e+01
89.9493       	-2.000000e+01
89.9507       	-2.000000e+01
89.9521       	-2.000000e+01
89.9536       	-2.000000e+01
89.9548       	-2.000000e+01
89.956        	-2.000000e+01
89.9573       	-2.000000e+01
89.9584       	-2.000000e+01
89.9595       	-2.000000e+01
89.9607       	-2.000000e+01
89.9621       	-2.000000e+01
89.9636       	-2.000000e+01
89.9653       	-2.000000e+01
89.9671       	-2.000000e+01
89.9689       	-2.000000e+01
89.9706       	-2.000000e+01
89.9724       	-2.000000e+01
89.974        	-2.000000e+01
89.9757       	-2.000000e+01
89.9775       	-2.000000e+01
89.9789       	-2.000000e+01
89.9804       	-2.000000e+01
89.9819       	-2.000000e+01
89.9835       	-2.000000e+01
89.9848       	-2.000000e+01
89.9861       	-2.000000e+01
89.9875       	-2.000000e+01
89.9886       	-2.000000e+01
89.9896       	-2.000000e+01
89.9906       	-2.000000e+01
89.9916       	-2.000000e+01
89.9927       	-2.000000e+01
89.9937       	-2.000000e+01
89.9948       	-2.000000e+01
89.9958       	-2.000000e+01
89.9969       	-2.000000e+01
89.9979       	-2.000000e+01
89.999        	-2.000000e+01
90            	-2.000000e+01
90.0012       	-2.000000e+01
90.0026       	-2.000000e+01
90.0041       	-2.000000e+01
90.0056       	-2.000000e+01
90.007        	-2.000000e+01
90.0085       	-2.000000e+01
90.01         	-2.000000e+01
90.0117       	-2.000000e+01
90.0134       	-2.000000e+01
90.0152       	-2.000000e+01
90.017        	-2.000000e+01
90.0189       	-2.000000e+01
90.0208       	-2.000000e+01
90.0227       	-2.000000e+01
90.0246       	-2.000000e+01
90.0265       	-2.000000e+01
90.0285       	-2.000000e+01
90.0303       	-2.000000e+01
90.0321       	-2.000000e+01
90.0336       	-2.000000e+01
90.0351       	-2.000000e+01
90.0363       	-2.000000e+01
90.0376       	-2.000000e+01
90.0389       	-2.000000e+01
90.0402       	-2.000000e+01
90.0417       	-2.000000e+01
90.0429       	-2.000000e+01
90.0444       	-2.000000e+01
90.046        	-2.000000e+01
90.0478       	-2.000000e+01
90.0498       	-2.000000e+01
90.0517       	-2.000000e+01
90.0537       	-2.000000e+01
90.0558       	-2.000000e+01
90.0579       	-2.000000e+01
90.06         	-2.000000e+01
90.0622       	-2.000000e+01
90.0642       	-2.000000e+01
90.066        	-2.000000e+01
90.0678       	-2.000000e+01
90.0692       	-2.000000e+01
90.0708       	-2.000000e+01
90.0726       	-2.000000e+01
90.0746       	-2.000000e+01
90.0766       	-2.000000e+01
90.0787       	-2.000000e+01
90.0807       	-2.000000e+01
90.0824       	-2.000000e+01
90.0836       	-2.000000e+01
90.0846       	-2.000000e+01
90.0855       	-2.000000e+01
90.0864       	-2.000000e+01
90.0873       	-2.000000e+01
90.0883       	-2.000000e+01
90.0894       	-2.000000e+01
90.0904       	-2.000000e+01
90.0914       	-2.000000e+01
90.0926       	-2.000000e+01
90.094        	-2.000000e+01
90.0955       	-2.000000e+01
90.0971       	-2.000000e+01
