# Region type : patch Outlet
# Faces  :    20610
# Area   :    6.753910e+01
# Time        	sum(phi)
49.5093       	0.000000e+00
49.5128       	0.000000e+00
49.5162       	0.000000e+00
49.5195       	0.000000e+00
49.5229       	0.000000e+00
49.5262       	0.000000e+00
49.5295       	0.000000e+00
49.5328       	0.000000e+00
49.536        	0.000000e+00
49.5392       	0.000000e+00
49.5424       	0.000000e+00
49.5455       	0.000000e+00
49.5484       	0.000000e+00
49.5512       	0.000000e+00
49.5541       	0.000000e+00
49.5571       	0.000000e+00
49.5603       	0.000000e+00
49.5634       	0.000000e+00
49.5664       	0.000000e+00
49.5692       	0.000000e+00
49.5721       	0.000000e+00
49.5749       	0.000000e+00
49.5777       	0.000000e+00
49.5808       	0.000000e+00
49.5839       	0.000000e+00
49.5871       	0.000000e+00
49.5902       	0.000000e+00
49.5933       	0.000000e+00
49.5964       	0.000000e+00
49.5995       	0.000000e+00
49.6025       	0.000000e+00
49.6055       	0.000000e+00
49.6086       	0.000000e+00
49.6116       	0.000000e+00
49.6146       	0.000000e+00
49.6177       	0.000000e+00
49.6207       	0.000000e+00
49.6238       	0.000000e+00
49.6268       	0.000000e+00
49.6299       	0.000000e+00
49.6328       	0.000000e+00
49.6355       	0.000000e+00
49.6381       	0.000000e+00
49.6408       	0.000000e+00
49.6438       	0.000000e+00
49.6469       	0.000000e+00
49.6501       	0.000000e+00
49.6531       	0.000000e+00
49.6558       	0.000000e+00
49.6586       	0.000000e+00
49.6613       	0.000000e+00
49.6642       	0.000000e+00
49.6672       	0.000000e+00
49.6703       	0.000000e+00
49.6735       	0.000000e+00
49.6767       	0.000000e+00
49.6799       	0.000000e+00
49.683        	0.000000e+00
49.6861       	0.000000e+00
49.6892       	0.000000e+00
49.6922       	0.000000e+00
49.6953       	0.000000e+00
49.6983       	0.000000e+00
49.7014       	0.000000e+00
49.7044       	0.000000e+00
49.7075       	0.000000e+00
49.7105       	0.000000e+00
49.7136       	0.000000e+00
49.7166       	0.000000e+00
49.7197       	0.000000e+00
49.7227       	0.000000e+00
49.7258       	0.000000e+00
49.7289       	0.000000e+00
49.732        	0.000000e+00
49.7349       	0.000000e+00
49.7378       	0.000000e+00
49.741        	0.000000e+00
49.7441       	0.000000e+00
49.7472       	0.000000e+00
49.7502       	0.000000e+00
49.7533       	0.000000e+00
49.7563       	0.000000e+00
49.7594       	0.000000e+00
49.7625       	0.000000e+00
49.7656       	0.000000e+00
49.7687       	0.000000e+00
49.7718       	0.000000e+00
49.7749       	0.000000e+00
49.7781       	0.000000e+00
49.7812       	0.000000e+00
49.7843       	0.000000e+00
49.7874       	0.000000e+00
49.7904       	0.000000e+00
49.7936       	0.000000e+00
49.7967       	0.000000e+00
49.7999       	0.000000e+00
49.803        	0.000000e+00
49.8061       	0.000000e+00
49.8093       	0.000000e+00
49.8124       	0.000000e+00
49.8155       	0.000000e+00
49.8183       	0.000000e+00
49.8209       	0.000000e+00
49.8237       	0.000000e+00
49.8266       	0.000000e+00
49.8296       	0.000000e+00
49.8327       	0.000000e+00
49.8359       	0.000000e+00
49.8392       	0.000000e+00
49.8422       	0.000000e+00
49.8453       	0.000000e+00
49.8486       	0.000000e+00
49.8519       	0.000000e+00
49.8552       	0.000000e+00
49.8585       	0.000000e+00
49.8617       	0.000000e+00
49.8649       	0.000000e+00
49.8682       	0.000000e+00
49.8714       	0.000000e+00
49.8744       	0.000000e+00
49.8774       	0.000000e+00
49.8805       	0.000000e+00
49.8836       	0.000000e+00
49.887        	0.000000e+00
49.8903       	0.000000e+00
49.8936       	0.000000e+00
49.8969       	0.000000e+00
49.9003       	0.000000e+00
49.9036       	0.000000e+00
49.9069       	0.000000e+00
49.9101       	0.000000e+00
49.9133       	0.000000e+00
49.9165       	0.000000e+00
49.9196       	0.000000e+00
49.9226       	0.000000e+00
49.9256       	0.000000e+00
49.9286       	0.000000e+00
49.9315       	0.000000e+00
49.9345       	0.000000e+00
49.9375       	0.000000e+00
49.9405       	0.000000e+00
49.9434       	0.000000e+00
49.9464       	0.000000e+00
49.9492       	0.000000e+00
49.9521       	0.000000e+00
49.9549       	0.000000e+00
49.9575       	0.000000e+00
49.9604       	0.000000e+00
49.9632       	0.000000e+00
49.966        	0.000000e+00
49.9689       	0.000000e+00
49.9717       	0.000000e+00
49.9748       	0.000000e+00
49.978        	0.000000e+00
49.9811       	0.000000e+00
49.9843       	0.000000e+00
49.9874       	0.000000e+00
49.9906       	0.000000e+00
49.9937       	0.000000e+00
49.9969       	0.000000e+00
50            	0.000000e+00
50.0036       	0.000000e+00
50.0075       	0.000000e+00
50.0112       	0.000000e+00
50.0145       	0.000000e+00
50.0176       	0.000000e+00
50.0206       	0.000000e+00
50.0236       	0.000000e+00
50.0266       	0.000000e+00
50.0295       	0.000000e+00
50.0323       	0.000000e+00
50.0351       	0.000000e+00
50.0378       	0.000000e+00
50.0402       	0.000000e+00
50.0425       	0.000000e+00
50.045        	0.000000e+00
50.0476       	0.000000e+00
50.0505       	0.000000e+00
50.0534       	0.000000e+00
50.0564       	0.000000e+00
50.0596       	0.000000e+00
50.0629       	0.000000e+00
50.0664       	0.000000e+00
50.0702       	0.000000e+00
50.0739       	0.000000e+00
50.0776       	0.000000e+00
50.0809       	0.000000e+00
50.0841       	0.000000e+00
50.0873       	0.000000e+00
50.0905       	0.000000e+00
50.0937       	0.000000e+00
50.0969       	0.000000e+00
50.1          	0.000000e+00
50.1032       	0.000000e+00
50.1063       	0.000000e+00
50.1094       	0.000000e+00
50.1124       	0.000000e+00
50.1154       	0.000000e+00
50.1183       	0.000000e+00
50.1212       	0.000000e+00
50.1238       	0.000000e+00
50.1263       	0.000000e+00
50.1289       	0.000000e+00
50.1316       	0.000000e+00
50.1344       	0.000000e+00
50.1372       	0.000000e+00
50.14         	0.000000e+00
50.143        	0.000000e+00
50.1461       	0.000000e+00
50.1493       	0.000000e+00
50.1526       	0.000000e+00
50.1556       	0.000000e+00
50.1586       	0.000000e+00
50.1616       	0.000000e+00
50.1645       	0.000000e+00
50.1671       	0.000000e+00
50.1698       	0.000000e+00
50.1727       	0.000000e+00
50.1755       	0.000000e+00
50.1784       	0.000000e+00
50.1813       	0.000000e+00
50.1843       	0.000000e+00
50.1873       	0.000000e+00
50.1903       	0.000000e+00
50.1933       	0.000000e+00
50.1962       	0.000000e+00
50.1991       	0.000000e+00
50.2019       	0.000000e+00
50.2047       	0.000000e+00
50.2074       	0.000000e+00
50.21         	0.000000e+00
50.2125       	0.000000e+00
50.2148       	0.000000e+00
50.2171       	0.000000e+00
50.2194       	0.000000e+00
50.2219       	0.000000e+00
50.2244       	0.000000e+00
50.2271       	0.000000e+00
50.23         	0.000000e+00
50.2329       	0.000000e+00
50.236        	0.000000e+00
50.239        	0.000000e+00
50.242        	0.000000e+00
50.2446       	0.000000e+00
50.2472       	0.000000e+00
50.2499       	0.000000e+00
50.2527       	0.000000e+00
50.2556       	0.000000e+00
50.2585       	0.000000e+00
50.2614       	0.000000e+00
50.2644       	0.000000e+00
50.2675       	0.000000e+00
50.2706       	0.000000e+00
50.2737       	0.000000e+00
50.2769       	0.000000e+00
50.28         	0.000000e+00
50.283        	0.000000e+00
50.286        	0.000000e+00
50.2888       	0.000000e+00
50.2916       	0.000000e+00
50.2943       	0.000000e+00
50.2968       	0.000000e+00
50.2993       	0.000000e+00
50.3017       	0.000000e+00
50.3041       	0.000000e+00
50.3065       	0.000000e+00
50.309        	0.000000e+00
50.3115       	0.000000e+00
50.3139       	0.000000e+00
50.3164       	0.000000e+00
50.319        	0.000000e+00
50.3216       	0.000000e+00
50.3243       	0.000000e+00
50.327        	0.000000e+00
50.3299       	0.000000e+00
50.3329       	0.000000e+00
50.3359       	0.000000e+00
50.3384       	0.000000e+00
50.3408       	0.000000e+00
50.3433       	0.000000e+00
50.3459       	0.000000e+00
50.3485       	0.000000e+00
50.3511       	0.000000e+00
50.3534       	0.000000e+00
50.3556       	0.000000e+00
50.3579       	0.000000e+00
50.3601       	0.000000e+00
50.3624       	0.000000e+00
50.3646       	0.000000e+00
50.367        	0.000000e+00
50.3694       	0.000000e+00
50.3718       	0.000000e+00
50.3742       	0.000000e+00
50.3766       	0.000000e+00
50.379        	0.000000e+00
50.3813       	0.000000e+00
50.3835       	0.000000e+00
50.3857       	0.000000e+00
50.3879       	0.000000e+00
50.39         	0.000000e+00
50.3921       	0.000000e+00
50.3941       	0.000000e+00
50.3962       	0.000000e+00
50.3981       	0.000000e+00
50.4          	0.000000e+00
50.4019       	0.000000e+00
50.4039       	0.000000e+00
50.406        	0.000000e+00
50.4083       	0.000000e+00
50.4105       	0.000000e+00
50.4123       	0.000000e+00
50.4141       	0.000000e+00
50.4159       	0.000000e+00
50.4177       	0.000000e+00
50.4195       	0.000000e+00
50.4213       	0.000000e+00
50.4234       	0.000000e+00
50.4255       	0.000000e+00
50.4278       	0.000000e+00
50.4303       	0.000000e+00
50.4329       	0.000000e+00
50.4356       	0.000000e+00
50.4379       	0.000000e+00
50.44         	0.000000e+00
50.4422       	0.000000e+00
50.4443       	0.000000e+00
50.4465       	0.000000e+00
50.4488       	0.000000e+00
50.4512       	0.000000e+00
50.4536       	0.000000e+00
50.4558       	0.000000e+00
50.458        	0.000000e+00
50.4602       	0.000000e+00
50.4625       	0.000000e+00
50.4649       	0.000000e+00
50.4673       	0.000000e+00
50.4699       	0.000000e+00
50.4724       	0.000000e+00
50.475        	0.000000e+00
50.4773       	0.000000e+00
50.4796       	0.000000e+00
50.4818       	0.000000e+00
50.4841       	0.000000e+00
50.4865       	0.000000e+00
50.4888       	0.000000e+00
50.491        	0.000000e+00
50.4932       	0.000000e+00
50.4954       	0.000000e+00
50.4976       	0.000000e+00
50.4996       	0.000000e+00
50.5015       	0.000000e+00
50.5034       	0.000000e+00
50.5054       	0.000000e+00
50.5075       	0.000000e+00
50.5098       	0.000000e+00
50.5123       	0.000000e+00
50.5148       	0.000000e+00
50.5173       	0.000000e+00
50.5196       	0.000000e+00
50.5216       	0.000000e+00
50.5236       	0.000000e+00
50.5256       	0.000000e+00
50.5275       	0.000000e+00
50.5293       	0.000000e+00
50.531        	0.000000e+00
50.5328       	0.000000e+00
50.5348       	0.000000e+00
50.5369       	0.000000e+00
50.5391       	0.000000e+00
50.5415       	0.000000e+00
50.5439       	0.000000e+00
50.5464       	0.000000e+00
50.5485       	0.000000e+00
50.5504       	0.000000e+00
50.5524       	0.000000e+00
50.5545       	0.000000e+00
50.5567       	0.000000e+00
50.5589       	0.000000e+00
50.5611       	0.000000e+00
50.5633       	0.000000e+00
50.5654       	0.000000e+00
50.5677       	0.000000e+00
50.5699       	0.000000e+00
50.5722       	0.000000e+00
50.5744       	0.000000e+00
50.5767       	0.000000e+00
50.5787       	0.000000e+00
50.5807       	0.000000e+00
50.5826       	0.000000e+00
50.5846       	0.000000e+00
50.5867       	0.000000e+00
50.5889       	0.000000e+00
50.5909       	0.000000e+00
50.5927       	0.000000e+00
50.5945       	0.000000e+00
50.5962       	0.000000e+00
50.598        	0.000000e+00
50.5998       	0.000000e+00
50.6016       	0.000000e+00
50.6036       	0.000000e+00
50.6057       	0.000000e+00
50.6077       	0.000000e+00
50.6097       	0.000000e+00
50.6115       	0.000000e+00
50.6133       	0.000000e+00
50.6151       	0.000000e+00
50.6168       	0.000000e+00
50.6185       	0.000000e+00
50.6203       	0.000000e+00
50.6222       	0.000000e+00
50.6242       	0.000000e+00
50.6264       	0.000000e+00
50.6288       	0.000000e+00
50.6312       	0.000000e+00
50.6332       	0.000000e+00
50.635        	0.000000e+00
50.6367       	0.000000e+00
50.6384       	0.000000e+00
50.6403       	0.000000e+00
50.6424       	0.000000e+00
50.6444       	0.000000e+00
50.6464       	0.000000e+00
50.6484       	0.000000e+00
50.6506       	0.000000e+00
50.6528       	0.000000e+00
50.655        	0.000000e+00
50.657        	0.000000e+00
50.6591       	0.000000e+00
50.6612       	0.000000e+00
50.6635       	0.000000e+00
50.6658       	0.000000e+00
50.6682       	0.000000e+00
50.6705       	0.000000e+00
50.6726       	0.000000e+00
50.6748       	0.000000e+00
50.677        	0.000000e+00
50.6793       	0.000000e+00
50.6816       	0.000000e+00
50.6839       	0.000000e+00
50.6863       	0.000000e+00
50.6886       	0.000000e+00
50.6907       	0.000000e+00
50.6927       	0.000000e+00
50.6947       	0.000000e+00
50.697        	0.000000e+00
50.6995       	0.000000e+00
50.7016       	0.000000e+00
50.7036       	0.000000e+00
50.7057       	0.000000e+00
50.7079       	0.000000e+00
50.7101       	0.000000e+00
50.7122       	0.000000e+00
50.7142       	0.000000e+00
50.7161       	0.000000e+00
50.7183       	0.000000e+00
50.7205       	0.000000e+00
50.7226       	0.000000e+00
50.7245       	0.000000e+00
50.7264       	0.000000e+00
50.7283       	0.000000e+00
