# Region type : patch Outlet
# Faces  :    20610
# Area   :    6.753910e+01
# Time        	sum(phi)
88.307        	-2.052095e-279
88.3091       	-2.130034e-279
88.3111       	-2.208228e-279
88.3128       	-2.273919e-279
88.3145       	-2.342922e-279
88.3163       	-2.421772e-279
88.3182       	-2.503270e-279
88.32         	-2.585412e-279
88.322        	-2.677322e-279
88.3239       	-2.768677e-279
88.326        	-2.873436e-279
88.328        	-2.976889e-279
88.3301       	-3.090316e-279
88.3323       	-3.213662e-279
88.3345       	-3.341921e-279
88.3368       	-3.478098e-279
88.339        	-3.617885e-279
88.3412       	-3.765882e-279
88.3434       	-3.914170e-279
88.3456       	-4.070424e-279
88.3477       	-4.224319e-279
88.3499       	-4.392341e-279
88.3519       	-4.550977e-279
88.3541       	-4.732680e-279
88.3561       	-4.900897e-279
88.3582       	-5.092596e-279
88.3602       	-5.277040e-279
88.362        	-5.441589e-279
88.3637       	-5.609805e-279
88.3656       	-5.800639e-279
88.3675       	-6.005493e-279
88.3694       	-6.210407e-279
88.3714       	-6.437003e-279
88.3735       	-6.678292e-279
88.3755       	-6.920414e-279
88.3775       	-7.168886e-279
88.3796       	-7.432343e-279
88.3816       	-7.711107e-279
88.3837       	-7.995379e-279
88.3857       	-8.286140e-279
88.3877       	-8.581479e-279
88.3896       	-8.879480e-279
88.3916       	-9.194994e-279
88.3937       	-9.559384e-279
88.3958       	-9.909506e-279
88.3979       	-1.028540e-278
88.4002       	-1.072098e-278
88.4025       	-1.116093e-278
88.4049       	-1.166232e-278
88.4075       	-1.220501e-278
88.4096       	-1.267065e-278
88.4117       	-1.316504e-278
88.414        	-1.369676e-278
88.4159       	-1.416675e-278
88.418        	-1.470289e-278
88.42         	-1.523934e-278
88.4221       	-1.581836e-278
88.4241       	-1.639998e-278
88.4262       	-1.702830e-278
88.4284       	-1.769058e-278
88.4303       	-1.830036e-278
88.4323       	-1.895609e-278
88.4344       	-1.966606e-278
88.4364       	-2.038360e-278
88.4385       	-2.115284e-278
88.4406       	-2.196991e-278
88.4428       	-2.283231e-278
88.445        	-2.374340e-278
88.4472       	-2.469873e-278
88.4494       	-2.568020e-278
88.4515       	-2.667200e-278
88.4537       	-2.771890e-278
88.4558       	-2.875187e-278
88.4577       	-2.976032e-278
88.4599       	-3.092434e-278
88.4619       	-3.205446e-278
88.464        	-3.326820e-278
88.4659       	-3.443393e-278
88.4679       	-3.564957e-278
88.4699       	-3.698394e-278
88.4721       	-3.844491e-278
88.4742       	-3.989542e-278
88.4763       	-4.141300e-278
88.4785       	-4.304933e-278
88.4807       	-4.474321e-278
88.483        	-4.661772e-278
88.4851       	-4.844437e-278
88.4875       	-5.055307e-278
88.4902       	-5.300287e-278
88.4931       	-5.586737e-278
88.4954       	-5.815091e-278
88.4978       	-6.066734e-278
88.5004       	-6.359501e-278
88.5033       	-6.692153e-278
88.5058       	-6.994901e-278
88.5085       	-7.348111e-278
88.511        	-7.680062e-278
88.5137       	-8.065706e-278
88.5165       	-8.470930e-278
88.5192       	-8.891806e-278
88.5217       	-9.300068e-278
88.5244       	-9.762127e-278
88.5273       	-1.028092e-277
88.5304       	-1.085680e-277
88.5329       	-1.135650e-277
88.5357       	-1.193822e-277
88.5385       	-1.254971e-277
88.5412       	-1.316507e-277
88.5438       	-1.378777e-277
88.5465       	-1.446388e-277
88.5492       	-1.517295e-277
88.5522       	-1.601021e-277
88.5549       	-1.680964e-277
88.5579       	-1.773861e-277
88.5608       	-1.869854e-277
88.5639       	-1.974717e-277
88.5669       	-2.084651e-277
88.5696       	-2.187841e-277
88.5724       	-2.296817e-277
88.5751       	-2.411210e-277
88.5778       	-2.532950e-277
88.5806       	-2.662604e-277
88.5834       	-2.796084e-277
88.586        	-2.931607e-277
88.5884       	-3.055532e-277
88.5907       	-3.187013e-277
88.593        	-3.320908e-277
88.5953       	-3.456382e-277
88.5977       	-3.605936e-277
88.5996       	-3.731825e-277
88.6015       	-3.860814e-277
88.6034       	-3.991692e-277
88.6054       	-4.140062e-277
88.6076       	-4.298200e-277
88.6098       	-4.475096e-277
88.6121       	-4.658106e-277
88.6145       	-4.867549e-277
88.6171       	-5.097268e-277
88.6198       	-5.344934e-277
88.6224       	-5.597294e-277
88.6251       	-5.871274e-277
88.6273       	-6.104739e-277
88.6296       	-6.363158e-277
88.6316       	-6.594799e-277
88.6339       	-6.865317e-277
88.6359       	-7.120798e-277
88.6382       	-7.420732e-277
88.6406       	-7.739680e-277
88.6432       	-8.113228e-277
88.646        	-8.523998e-277
88.6486       	-8.923115e-277
88.6514       	-9.390614e-277
88.6539       	-9.813675e-277
88.6567       	-1.031115e-276
88.6597       	-1.089270e-276
88.6627       	-1.147938e-276
88.6657       	-1.212105e-276
88.669        	-1.284715e-276
88.6711       	-1.335859e-276
88.6734       	-1.389786e-276
88.6757       	-1.449678e-276
88.6781       	-1.512119e-276
88.6808       	-1.586262e-276
88.6833       	-1.660120e-276
88.6859       	-1.736773e-276
88.6887       	-1.826025e-276
88.691        	-1.903870e-276
88.6936       	-1.994270e-276
88.6964       	-2.097047e-276
88.6993       	-2.206090e-276
88.7021       	-2.319656e-276
88.7047       	-2.432445e-276
88.7077       	-2.564416e-276
88.7104       	-2.694040e-276
88.7134       	-2.842028e-276
88.7162       	-2.987006e-276
88.7191       	-3.144114e-276
88.7219       	-3.309465e-276
88.7246       	-3.468183e-276
88.7273       	-3.643231e-276
88.7298       	-3.807991e-276
88.7324       	-3.990611e-276
88.735        	-4.181969e-276
88.7377       	-4.384616e-276
88.7404       	-4.599334e-276
88.7431       	-4.829545e-276
88.7459       	-5.076806e-276
88.7487       	-5.333835e-276
88.7514       	-5.597843e-276
88.7541       	-5.878044e-276
88.7569       	-6.179219e-276
88.7598       	-6.511831e-276
88.7629       	-6.876379e-276
88.766        	-7.277568e-276
88.7685       	-7.611998e-276
88.7712       	-7.987318e-276
88.7736       	-8.338141e-276
88.7762       	-8.730253e-276
88.7783       	-9.064679e-276
88.7801       	-9.357061e-276
88.7817       	-9.623148e-276
88.7835       	-9.931077e-276
88.7853       	-1.025739e-275
88.7869       	-1.056024e-275
88.7888       	-1.091047e-275
88.7906       	-1.126884e-275
88.7922       	-1.159527e-275
88.794        	-1.197675e-275
88.796        	-1.239780e-275
88.7981       	-1.289174e-275
88.8003       	-1.340519e-275
88.8022       	-1.386130e-275
88.8043       	-1.438991e-275
88.8066       	-1.497122e-275
88.8088       	-1.556938e-275
88.8109       	-1.617025e-275
88.8132       	-1.686683e-275
88.8156       	-1.760265e-275
88.8179       	-1.831313e-275
88.8204       	-1.914749e-275
88.8231       	-2.011833e-275
88.826        	-2.117292e-275
88.829        	-2.236482e-275
88.832        	-2.357837e-275
88.8349       	-2.485837e-275
88.8378       	-2.618320e-275
88.8406       	-2.752792e-275
88.8434       	-2.891644e-275
88.8461       	-3.034847e-275
88.8488       	-3.187904e-275
88.8516       	-3.348747e-275
88.8544       	-3.524546e-275
88.8574       	-3.717494e-275
88.8604       	-3.925559e-275
88.8635       	-4.145297e-275
88.8666       	-4.382905e-275
88.8697       	-4.640452e-275
88.8733       	-4.944356e-275
88.8768       	-5.268197e-275
88.8805       	-5.635479e-275
88.8844       	-6.041938e-275
88.8884       	-6.493926e-275
88.8923       	-6.979913e-275
88.8963       	-7.502377e-275
88.9002       	-8.041745e-275
88.904        	-8.619791e-275
88.9078       	-9.239423e-275
88.9115       	-9.875462e-275
88.9151       	-1.052639e-274
88.9188       	-1.125215e-274
88.9225       	-1.202820e-274
88.9261       	-1.285793e-274
88.9298       	-1.374469e-274
88.9335       	-1.469285e-274
88.9366       	-1.551322e-274
88.9397       	-1.642437e-274
88.9431       	-1.744550e-274
88.9466       	-1.860184e-274
88.95         	-1.975335e-274
88.9533       	-2.097747e-274
88.9569       	-2.238371e-274
88.9608       	-2.402852e-274
88.9647       	-2.579380e-274
88.9687       	-2.768975e-274
88.9721       	-2.948755e-274
88.9756       	-3.140171e-274
88.9791       	-3.343868e-274
88.9826       	-3.560757e-274
88.9855       	-3.751422e-274
88.9884       	-3.952520e-274
88.9913       	-4.164150e-274
88.9942       	-4.387031e-274
88.9971       	-4.621762e-274
89            	-4.869353e-274
89.0032       	-5.160902e-274
89.0063       	-5.451732e-274
89.0094       	-5.768199e-274
89.0126       	-6.111164e-274
89.0155       	-6.440777e-274
89.0184       	-6.782669e-274
89.0213       	-7.146411e-274
89.0242       	-7.532890e-274
89.0271       	-7.925679e-274
89.0299       	-8.341579e-274
89.0328       	-8.783215e-274
89.0357       	-9.252675e-274
89.0386       	-9.753568e-274
89.0415       	-1.027170e-273
89.0444       	-1.082268e-273
89.0473       	-1.140865e-273
89.0503       	-1.203248e-273
89.0533       	-1.269490e-273
89.0563       	-1.339852e-273
89.0593       	-1.413874e-273
89.0625       	-1.498479e-273
89.0655       	-1.583516e-273
89.0686       	-1.674037e-273
89.0718       	-1.772478e-273
89.0749       	-1.873781e-273
89.0782       	-1.988474e-273
89.0814       	-2.109441e-273
89.0846       	-2.231726e-273
89.088        	-2.376148e-273
89.0917       	-2.539140e-273
89.0954       	-2.715521e-273
89.0989       	-2.891408e-273
89.1021       	-3.065732e-273
89.1051       	-3.238226e-273
89.1082       	-3.422937e-273
89.1116       	-3.641979e-273
89.1152       	-3.884088e-273
89.1187       	-4.138989e-273
89.1221       	-4.402894e-273
89.1254       	-4.674800e-273
89.1289       	-4.974333e-273
89.1322       	-5.287611e-273
89.1356       	-5.616402e-273
89.1389       	-5.961687e-273
89.1421       	-6.322614e-273
89.1453       	-6.697966e-273
89.1484       	-7.083364e-273
89.1519       	-7.539572e-273
89.1556       	-8.066048e-273
89.1596       	-8.678176e-273
89.1636       	-9.337225e-273
89.1677       	-1.005384e-272
89.1716       	-1.079838e-272
89.1751       	-1.149863e-272
89.1781       	-1.215161e-272
89.181        	-1.280137e-272
89.1835       	-1.338280e-272
89.1863       	-1.409274e-272
89.1896       	-1.494386e-272
89.1931       	-1.593928e-272
89.1964       	-1.690690e-272
89.1996       	-1.792423e-272
89.2025       	-1.888839e-272
89.205        	-1.975470e-272
89.2072       	-2.052773e-272
89.2096       	-2.145873e-272
89.2124       	-2.257195e-272
89.2151       	-2.367276e-272
89.2177       	-2.482770e-272
89.2203       	-2.603218e-272
89.2228       	-2.721421e-272
89.2254       	-2.853190e-272
89.228        	-2.991187e-272
89.2305       	-3.126260e-272
89.233        	-3.268770e-272
89.2355       	-3.419239e-272
89.238        	-3.578304e-272
89.2405       	-3.746551e-272
89.2431       	-3.925201e-272
89.2457       	-4.115069e-272
89.2484       	-4.314964e-272
89.251        	-4.523756e-272
89.2536       	-4.742733e-272
89.2562       	-4.971415e-272
89.2588       	-5.210415e-272
89.2615       	-5.472285e-272
89.264        	-5.721624e-272
89.2665       	-5.985000e-272
89.269        	-6.264599e-272
89.2716       	-6.562431e-272
89.2745       	-6.910581e-272
89.2774       	-7.292934e-272
89.2802       	-7.668861e-272
89.2831       	-8.080848e-272
89.2861       	-8.538358e-272
89.2889       	-8.978542e-272
89.2918       	-9.465129e-272
89.2949       	-1.000176e-271
89.298        	-1.059277e-271
89.3013       	-1.124340e-271
89.3039       	-1.178213e-271
89.3066       	-1.236952e-271
89.3094       	-1.301225e-271
89.3121       	-1.366888e-271
89.3149       	-1.436976e-271
89.3176       	-1.510930e-271
89.3204       	-1.587873e-271
89.3231       	-1.667752e-271
89.3256       	-1.743893e-271
89.3283       	-1.833426e-271
89.3309       	-1.920110e-271
89.3331       	-1.999007e-271
89.3356       	-2.091013e-271
89.3377       	-2.170554e-271
89.3398       	-2.257631e-271
89.3421       	-2.353036e-271
89.3444       	-2.449980e-271
89.3469       	-2.563840e-271
89.3492       	-2.673823e-271
89.3518       	-2.802338e-271
89.3543       	-2.929655e-271
89.3569       	-3.073602e-271
89.3595       	-3.220788e-271
89.3624       	-3.394706e-271
89.3655       	-3.591189e-271
89.3684       	-3.785280e-271
89.3717       	-4.023070e-271
89.3755       	-4.309668e-271
89.3796       	-4.647109e-271
89.3834       	-4.986921e-271
89.387        	-5.324651e-271
89.3906       	-5.683403e-271
89.394        	-6.054353e-271
89.3975       	-6.442506e-271
89.4008       	-6.846511e-271
89.4041       	-7.268595e-271
89.4072       	-7.703297e-271
89.4103       	-8.148726e-271
89.413        	-8.561841e-271
89.4158       	-8.993776e-271
89.4184       	-9.445067e-271
89.4211       	-9.911357e-271
89.4237       	-1.039370e-270
89.4263       	-1.089306e-270
89.4289       	-1.140948e-270
89.4314       	-1.194109e-270
89.4338       	-1.249191e-270
89.4366       	-1.314025e-270
89.4397       	-1.389336e-270
89.4427       	-1.466514e-270
89.4454       	-1.542886e-270
89.4482       	-1.622768e-270
89.4509       	-1.703863e-270
89.4535       	-1.785110e-270
89.4559       	-1.866041e-270
89.4585       	-1.955649e-270
89.461        	-2.045503e-270
89.4633       	-2.136477e-270
89.4657       	-2.228506e-270
89.4679       	-2.321533e-270
89.47         	-2.410681e-270
89.4718       	-2.489731e-270
89.4735       	-2.569057e-270
89.4753       	-2.654460e-270
89.4771       	-2.742351e-270
89.4789       	-2.830786e-270
89.4808       	-2.933189e-270
89.4828       	-3.040498e-270
89.4848       	-3.149757e-270
89.4867       	-3.261270e-270
89.4885       	-3.368921e-270
89.4902       	-3.475507e-270
89.4919       	-3.583179e-270
89.4937       	-3.704001e-270
89.4954       	-3.819456e-270
89.4972       	-3.940997e-270
89.499        	-4.076991e-270
89.5009       	-4.216875e-270
89.5028       	-4.361387e-270
89.5046       	-4.511502e-270
89.5065       	-4.668741e-270
89.5083       	-4.825957e-270
89.5101       	-4.984554e-270
89.5115       	-5.111311e-270
89.513        	-5.248760e-270
89.5145       	-5.397270e-270
89.5163       	-5.567635e-270
89.5181       	-5.756530e-270
89.5201       	-5.967740e-270
89.5221       	-6.187159e-270
89.5241       	-6.418287e-270
89.5262       	-6.667904e-270
89.5282       	-6.918286e-270
89.5302       	-7.164776e-270
89.532        	-7.403665e-270
89.5338       	-7.660424e-270
89.5358       	-7.931766e-270
89.5376       	-8.203574e-270
89.5391       	-8.423878e-270
89.5402       	-8.603530e-270
89.5415       	-8.803272e-270
89.5429       	-9.023744e-270
89.5444       	-9.275213e-270
89.5461       	-9.562796e-270
89.548        	-9.892300e-270
89.55         	-1.026703e-269
89.5522       	-1.068137e-269
89.5545       	-1.113260e-269
89.5562       	-1.148885e-269
89.558        	-1.186659e-269
89.5598       	-1.227307e-269
89.5617       	-1.270592e-269
89.5637       	-1.316047e-269
89.5657       	-1.366021e-269
89.5679       	-1.420520e-269
89.57         	-1.477501e-269
89.5721       	-1.534729e-269
89.5742       	-1.595729e-269
89.5762       	-1.654862e-269
89.5782       	-1.716186e-269
89.5803       	-1.781700e-269
89.5824       	-1.852575e-269
89.5847       	-1.929956e-269
89.5869       	-2.009689e-269
89.5894       	-2.102002e-269
89.5918       	-2.198035e-269
89.5942       	-2.295471e-269
89.5964       	-2.389798e-269
89.5987       	-2.491975e-269
89.6008       	-2.591978e-269
89.6031       	-2.700863e-269
89.6055       	-2.820749e-269
89.6076       	-2.934643e-269
89.6098       	-3.054506e-269
89.612        	-3.177766e-269
89.6144       	-3.317270e-269
89.6165       	-3.450379e-269
89.6188       	-3.596440e-269
89.621        	-3.745864e-269
89.6234       	-3.910568e-269
89.6257       	-4.083770e-269
89.6281       	-4.265764e-269
89.6305       	-4.454733e-269
89.6327       	-4.642131e-269
89.635        	-4.839870e-269
89.6372       	-5.039579e-269
89.6393       	-5.232915e-269
89.6414       	-5.437272e-269
89.6435       	-5.648342e-269
89.6456       	-5.867641e-269
89.6477       	-6.096843e-269
89.6498       	-6.339468e-269
89.6517       	-6.563612e-269
89.6536       	-6.799670e-269
89.6558       	-7.072403e-269
89.6581       	-7.379962e-269
89.6605       	-7.705550e-269
89.6627       	-8.022695e-269
89.6651       	-8.390401e-269
89.6675       	-8.761156e-269
89.6697       	-9.131908e-269
89.6723       	-9.567660e-269
89.6749       	-1.004741e-268
89.6775       	-1.053077e-268
89.6804       	-1.109869e-268
89.6832       	-1.170310e-268
89.686        	-1.232306e-268
89.6892       	-1.305827e-268
89.6915       	-1.363973e-268
89.6934       	-1.410876e-268
89.6954       	-1.462570e-268
89.6975       	-1.521160e-268
89.6998       	-1.587493e-268
89.7023       	-1.660881e-268
89.7049       	-1.741867e-268
89.7075       	-1.826796e-268
89.71         	-1.915068e-268
89.7126       	-2.009355e-268
89.7154       	-2.113226e-268
89.7183       	-2.230757e-268
89.7211       	-2.347227e-268
89.7235       	-2.453359e-268
89.7259       	-2.565317e-268
89.7281       	-2.668196e-268
89.73         	-2.767056e-268
89.7318       	-2.857228e-268
89.7334       	-2.945081e-268
89.7353       	-3.048905e-268
89.7375       	-3.169601e-268
89.7396       	-3.296185e-268
89.7415       	-3.413040e-268
89.7434       	-3.532270e-268
89.7452       	-3.652054e-268
89.747        	-3.772327e-268
89.7487       	-3.894763e-268
89.7505       	-4.022055e-268
89.7521       	-4.143856e-268
89.7536       	-4.262960e-268
89.7552       	-4.388806e-268
89.7568       	-4.520104e-268
89.7584       	-4.651726e-268
89.76         	-4.793712e-268
89.7617       	-4.937993e-268
89.7634       	-5.099002e-268
89.7651       	-5.253617e-268
89.7666       	-5.403385e-268
89.7679       	-5.539151e-268
89.7694       	-5.689012e-268
89.7708       	-5.839037e-268
89.7724       	-6.004506e-268
89.7739       	-6.182022e-268
89.7754       	-6.345968e-268
89.7769       	-6.528543e-268
89.7785       	-6.720438e-268
89.7801       	-6.925473e-268
89.7818       	-7.136771e-268
89.7834       	-7.356237e-268
89.7852       	-7.601731e-268
89.7872       	-7.887323e-268
89.789        	-8.141684e-268
89.7907       	-8.404239e-268
89.7924       	-8.670742e-268
89.7941       	-8.941196e-268
89.7957       	-9.215489e-268
89.7974       	-9.495806e-268
89.799        	-9.782239e-268
89.8006       	-1.007987e-267
89.8023       	-1.038930e-267
89.8041       	-1.074143e-267
89.8059       	-1.110555e-267
89.8077       	-1.148199e-267
89.8095       	-1.187115e-267
89.8113       	-1.226959e-267
89.8131       	-1.267357e-267
89.8148       	-1.308305e-267
89.8165       	-1.349402e-267
89.8181       	-1.390620e-267
89.8199       	-1.437888e-267
89.8219       	-1.491820e-267
89.824        	-1.550519e-267
89.8262       	-1.613088e-267
89.8283       	-1.676578e-267
89.8305       	-1.747979e-267
89.8327       	-1.818537e-267
89.8345       	-1.880458e-267
89.8364       	-1.948311e-267
89.8384       	-2.019461e-267
89.8405       	-2.101350e-267
89.8429       	-2.195826e-267
89.8454       	-2.297816e-267
89.8478       	-2.404594e-267
89.8503       	-2.516363e-267
89.8523       	-2.610816e-267
89.8543       	-2.711591e-267
89.8565       	-2.821001e-267
89.8587       	-2.938437e-267
89.861        	-3.064838e-267
89.8634       	-3.203845e-267
89.8658       	-3.351999e-267
89.8681       	-3.501375e-267
89.8703       	-3.644115e-267
89.8725       	-3.795272e-267
89.8747       	-3.955565e-267
89.8767       	-4.103479e-267
89.8787       	-4.252007e-267
89.8807       	-4.419658e-267
89.883        	-4.607530e-267
89.8852       	-4.799513e-267
89.8874       	-4.995696e-267
89.8895       	-5.196005e-267
89.8914       	-5.385466e-267
89.8933       	-5.578228e-267
89.8952       	-5.774289e-267
89.8971       	-5.977294e-267
89.8989       	-6.183585e-267
89.9007       	-6.393049e-267
89.9025       	-6.605691e-267
89.9043       	-6.825396e-267
89.9058       	-7.016144e-267
89.9073       	-7.212191e-267
89.9088       	-7.417080e-267
89.9103       	-7.631433e-267
89.9118       	-7.848156e-267
89.9134       	-8.075026e-267
89.9147       	-8.263741e-267
89.9159       	-8.462886e-267
89.9173       	-8.676751e-267
89.9187       	-8.903593e-267
89.9202       	-9.144888e-267
89.9214       	-9.357287e-267
89.9227       	-9.589781e-267
89.9241       	-9.841131e-267
89.9256       	-1.011466e-266
89.9269       	-1.035213e-266
89.9282       	-1.060874e-266
89.9297       	-1.089326e-266
89.9311       	-1.119802e-266
89.9328       	-1.154195e-266
89.9346       	-1.193601e-266
89.9358       	-1.219116e-266
89.9371       	-1.249569e-266
89.9383       	-1.277735e-266
89.9395       	-1.306524e-266
89.9407       	-1.336563e-266
89.9421       	-1.370150e-266
89.9435       	-1.406328e-266
89.9449       	-1.442507e-266
89.9464       	-1.483852e-266
89.948        	-1.527677e-266
89.9493       	-1.565726e-266
89.9507       	-1.605795e-266
89.9521       	-1.649358e-266
89.9536       	-1.694114e-266
89.9548       	-1.731694e-266
89.956        	-1.771156e-266
89.9573       	-1.812705e-266
89.9584       	-1.850678e-266
89.9595       	-1.890521e-266
89.9607       	-1.932440e-266
89.9621       	-1.981333e-266
89.9636       	-2.037621e-266
89.9653       	-2.100908e-266
89.9671       	-2.173262e-266
89.9689       	-2.248144e-266
89.9706       	-2.321204e-266
89.9724       	-2.396652e-266
89.974        	-2.469865e-266
89.9757       	-2.550468e-266
89.9775       	-2.633701e-266
89.9789       	-2.703210e-266
89.9804       	-2.779778e-266
89.9819       	-2.858510e-266
89.9835       	-2.946991e-266
89.9848       	-3.016770e-266
89.9861       	-3.088229e-266
89.9875       	-3.168841e-266
89.9886       	-3.236254e-266
89.9896       	-3.293478e-266
89.9906       	-3.357592e-266
89.9916       	-3.422973e-266
89.9927       	-3.489599e-266
89.9937       	-3.557520e-266
89.9948       	-3.626783e-266
89.9958       	-3.697409e-266
89.9969       	-3.769399e-266
89.9979       	-3.842779e-266
89.999        	-3.917600e-266
90            	-3.993895e-266
90.0012       	-4.084557e-266
90.0026       	-4.189946e-266
90.0041       	-4.310304e-266
90.0056       	-4.427533e-266
90.007        	-4.545531e-266
90.0085       	-4.672251e-266
90.01         	-4.810313e-266
90.0117       	-4.958223e-266
90.0134       	-5.115809e-266
90.0152       	-5.288457e-266
90.017        	-5.474995e-266
90.0189       	-5.670820e-266
90.0208       	-5.877357e-266
90.0227       	-6.088481e-266
90.0246       	-6.308514e-266
90.0265       	-6.533797e-266
90.0285       	-6.772894e-266
90.0303       	-7.003743e-266
90.0321       	-7.248557e-266
90.0336       	-7.445573e-266
90.0351       	-7.658612e-266
90.0363       	-7.837889e-266
90.0376       	-8.020823e-266
90.0389       	-8.225191e-266
90.0402       	-8.423930e-266
90.0417       	-8.652495e-266
90.0429       	-8.862112e-266
90.0444       	-9.103729e-266
90.046        	-9.381732e-266
90.0478       	-9.701040e-266
90.0498       	-1.006927e-265
90.0517       	-1.043574e-265
90.0537       	-1.082713e-265
90.0558       	-1.126744e-265
90.0579       	-1.171123e-265
90.06         	-1.217987e-265
90.0622       	-1.268966e-265
90.0642       	-1.315956e-265
90.066        	-1.361305e-265
90.0678       	-1.408763e-265
90.0692       	-1.445959e-265
90.0708       	-1.489324e-265
90.0726       	-1.539711e-265
90.0746       	-1.597807e-265
90.0766       	-1.659625e-265
90.0787       	-1.725029e-265
90.0807       	-1.792425e-265
90.0824       	-1.848092e-265
90.0836       	-1.890696e-265
90.0846       	-1.924191e-265
90.0855       	-1.959074e-265
90.0864       	-1.990342e-265
90.0873       	-2.023773e-265
90.0883       	-2.061611e-265
90.0894       	-2.104697e-265
90.0904       	-2.143112e-265
90.0914       	-2.186111e-265
90.0926       	-2.235142e-265
90.094        	-2.291313e-265
90.0955       	-2.356014e-265
